ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
1146,https://leetcode.com/problems/snapshot-array,Snapshot Array,Medium,,97.1%,"Array, Hash Table, Binary Search, Design",all
23,https://leetcode.com/problems/merge-k-sorted-lists,Merge k Sorted Lists,Hard,,85.4%,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort",all
68,https://leetcode.com/problems/text-justification,Text Justification,Hard,,85.4%,"Array, String, Simulation",all
2759,https://leetcode.com/problems/convert-json-string-to-object,Convert JSON String to Object,Hard,,79.8%,,all
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,79.8%,"Hash Table, Linked List, Design, Doubly-Linked List",all
57,https://leetcode.com/problems/insert-interval,Insert Interval,Medium,,72.6%,Array,all
1242,https://leetcode.com/problems/web-crawler-multithreaded,Web Crawler Multithreaded,Medium,,72.6%,"Depth-First Search, Breadth-First Search, Concurrency",all
2034,https://leetcode.com/problems/stock-price-fluctuation,Stock Price Fluctuation,Medium,,72.6%,"Hash Table, Design, Heap (Priority Queue), Data Stream, Ordered Set",all
210,https://leetcode.com/problems/course-schedule-ii,Course Schedule II,Medium,,72.6%,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort",all
56,https://leetcode.com/problems/merge-intervals,Merge Intervals,Medium,,72.6%,"Array, Sorting",all
617,https://leetcode.com/problems/merge-two-binary-trees,Merge Two Binary Trees,Easy,,62.6%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",all
33,https://leetcode.com/problems/search-in-rotated-sorted-array,Search in Rotated Sorted Array,Medium,,62.6%,"Array, Binary Search",all
239,https://leetcode.com/problems/sliding-window-maximum,Sliding Window Maximum,Hard,,62.6%,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue",all
236,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,Lowest Common Ancestor of a Binary Tree,Medium,,62.6%,"Tree, Depth-First Search, Binary Tree",all
642,https://leetcode.com/problems/design-search-autocomplete-system,Design Search Autocomplete System,Hard,,62.6%,"String, Depth-First Search, Design, Trie, Sorting, Heap (Priority Queue), Data Stream",all
1650,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii,Lowest Common Ancestor of a Binary Tree III,Medium,,62.6%,"Hash Table, Two Pointers, Tree, Binary Tree",all
443,https://leetcode.com/problems/string-compression,String Compression,Medium,,62.6%,"Two Pointers, String",all
140,https://leetcode.com/problems/word-break-ii,Word Break II,Hard,,62.6%,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization",all
21,https://leetcode.com/problems/merge-two-sorted-lists,Merge Two Sorted Lists,Easy,,62.6%,"Linked List, Recursion",all
133,https://leetcode.com/problems/clone-graph,Clone Graph,Medium,,62.6%,"Hash Table, Depth-First Search, Breadth-First Search, Graph Theory",all
981,https://leetcode.com/problems/time-based-key-value-store,Time Based Key-Value Store,Medium,,62.6%,"Hash Table, String, Binary Search, Design",all
